Unnamed: 0,p_val,avg_log2FC,p_val_adj
Ctss,3.175359212510915e-05,0.309268035603217,0.0001786139557037
Mcl1,0.0021592442645074,0.2255102552689589,0.0052460512060215
Plekho1,0.4726680955783123,0.132239772282303,0.5534066503660104
Atp1a1,0.0005935583603352,0.7001700277217204,0.0017602661975556
Capza1,0.0690958164642375,-0.1949415996727764,0.10641989589358
Rap1a,0.004096213384139,0.1663149914919883,0.0088140974066192
Atp5f1,0.0003016591251885,-0.318580073834526,0.0010104116329129
Cd53,0.0314201794077955,0.2021583530635906,0.0521988534302862
Psma5,0.0002040915427345,-2.471535963894936,0.0008621826397151
Stxbp3,0.0488002359715315,0.3422818408413196,0.0773480003530399
1810037I17Rik,0.0021592442645074,-0.3895264268340172,0.0052460512060215
Rpl34,1.5876796062554575e-05,-0.165355772239323,0.0001008127848143
Ube2d3,0.1349368897356513,0.0912154620405741,0.1900131712604069
Nfkb1,0.0021592442645074,0.6796105304411668,0.0052460512060215
H2afz,1.5876796062554575e-05,-0.3424304649251296,0.0001008127848143
Eif4e,0.0002462939704825,1.2672761712529304,0.0008975854205964
Sh3glb1,0.0314201794077955,0.1129868814845436,0.0521988534302862
Lyn,3.175359212510915e-05,0.6196056639480899,0.0001786139557037
Rps20,1.5876796062554575e-05,-0.1371711720184336,0.0001008127848143
Sdcbp,1.5876796062554575e-05,0.6897014901790672,0.0001008127848143
Pnrc1,0.0824958323410335,0.1644275404306573,0.1235646692807086
Bag1,0.2025921776311496,-0.1686139263359109,0.2719622618005705
Tln1,0.0007144558228149,-0.1937815021050285,0.0020427120900923
Clta,0.0314201794077955,0.1040691572681889,0.0521988534302862
Anp32b,0.004096213384139,-0.7645309806584285,0.0088140974066192
Sec61b,0.1813447646264983,-0.1552574762051783,0.2459919153190376
Txn1,0.0010637453361911,-0.2641941424049923,0.002889701897527
Gng10,0.0002423343526326,-1.3330842791534274,0.0008975854205964
Ptbp3,0.0095578312296578,0.3196119307132388,0.0184558867960743
Rps6,1.5876796062554575e-05,-0.273284488918865,0.0001008127848143
Jak1,0.0001905215527506,0.4127233562120453,0.0008216241962369
