gene,pval_lower,pval_median,pval_upper,log2fc_lower,log2fc_median,log2fc_upper,median_Salmonella_infTLSwk3_median,median_Salmonella_infTLSwk6_median,FDR_BH
Dennd1b,0.0428436018280163,0.4328024837451926,1.0,-28.708288152524155,-27.35557323641024,0.0,0.1727349235656675,0.0,0.7662009620772506
Glrx2,0.1782445660250868,0.7058654396235203,1.0,-28.660897205125035,-0.5759441742085705,28.23236167263466,0.241444878120166,0.1316752891646442,0.7662009620772506
Rgs2,0.1531214333453579,0.655802245393232,1.0,-28.803350257814586,0.0237980500655302,0.5663806565800316,0.5340365501224497,0.5618865833456825,0.7662009620772506
Rgs1,0.0003108003108003,0.0018648018648018,0.0498834498834498,-0.7360030522213368,-0.4945911139828977,-0.2611877329584998,2.5904463092251646,1.83130398311893,0.7662009620772506
Ptgs2,0.0147630147630147,0.2344988344988344,0.91629779799785,-1.0669214385495205,-0.5436449177331142,0.08524942603575,1.36018914080828,0.919782984025203,0.7662009620772506
Tpr,0.0498834498834498,0.5737373737373737,1.0,-0.1749889299310774,-0.0480367391688915,0.074340679349417,1.2385938574345725,1.1979560333014183,0.7662009620772506
Ivns1abp,0.0053510343901815,0.1149164463964125,0.5992415158356712,0.142448350506318,0.368224271680557,0.5953762748176223,0.5180991870609544,0.6677474605421295,0.7662009620772506
Fam129a,0.1119097370670114,0.5870956242217077,1.0,-26.281295120604447,2.481724515547268,28.89033081764117,0.0,0.290402090863593,0.7662009620772506
Arpc5,0.1605283605283605,0.7209013209013208,1.0,-0.1079188291177845,-0.0119090030249226,0.0559200221431844,1.800319817081045,1.78466086953584,0.7662009620772506
Ncf2,0.1859115564387405,0.7111541697294341,1.0,-28.805479028809017,-0.3145413711831928,0.7680338719713946,0.4607004806358915,0.3668906096786782,0.7662009620772506
Dhx9,0.0703694842059654,0.6355065570939342,1.0,-1.362029197417348,0.1864841275245185,28.14315606637694,0.421598628236999,0.484840840113071,0.7662009620772506
Ier5,0.0069930069930069,0.1048951048951048,0.6453768453768453,-0.4040832048176159,-0.2583380883628393,-0.1070458317180929,1.0455085467226082,0.8785043751890873,0.7662009620772506
Cep350,0.0933150868911135,0.5996617059723505,1.0,-28.65746218881464,-1.2420407425366369,27.586567021837656,0.2320324098027327,0.0812329237562755,0.7662009620772506
Tor1aip1,0.0238375009673449,0.2786324786324786,0.959129759129759,-0.015312393209856,0.2100751312781616,0.5055369213007164,0.5418420806839995,0.623636997114137,0.7662009620772506
Tor1aip2,0.1782588513308433,0.7011912626598479,1.0,-27.758909665959557,1.817950912761712,28.590884404242164,0.0,0.1695228480833767,0.7662009620772506
Gm2000,0.0946411198588863,0.5244497218060842,1.0,-27.73815219982452,0.8542866849257763,28.803650991453587,0.1526407046503045,0.251721449417603,0.7662009620772506
Soat1,0.3819927312227025,0.8335142129533152,1.0,-0.178946773895434,0.0634083322420387,0.3079200027899555,0.690747425374622,0.719118805328661,0.8354436440018183
Cop1,0.1650911345913627,0.6854434826775221,1.0,-28.45669237127409,0.0,28.33312447768718,0.0712395717961967,0.0,0.7662009620772506
4930523C07Rik,0.0096377553489161,0.1048951048951048,0.6000464674809485,0.1346608585233797,0.5232502021123397,29.22581763768145,0.468003151452823,0.6711197432973689,0.7662009620772506
Mrps14,0.2344988344988344,0.7209013209013208,1.0,-0.2596347620617386,-0.0333109591828374,0.1719769424790091,0.6591892033425026,0.6418159880929803,0.7662009620772506
Cacybp,0.1825692954120889,0.6662276454096188,1.0,-28.769944937613563,-0.4510077805470398,0.9561874481807442,0.4576766044020595,0.3490255560379072,0.7662009620772506
Gas5,0.0146542346542346,0.1048951048951048,0.3822843822843822,0.0523297501937503,0.1933252014524669,0.3365592538604193,1.2741984337442962,1.4603310808079375,0.7662009620772506
Prdx6,0.0069930069930069,0.0829836829836829,0.4418026418026417,0.1773186095277309,0.4090707736706225,0.6228332257985321,1.06150882127108,1.403202340464285,0.7662009620772506
Suco,0.042417782454726,0.4239989896164244,1.0,-0.942289349628667,0.4254692844025164,2.766027036577776,0.325367799958953,0.4480559572167032,0.7662009620772506
Vamp4,0.1166824166967493,0.6854434826775221,1.0,-28.19347115153496,0.0726403757544445,28.61061422093532,0.1752653068110637,0.187178528041949,0.7662009620772506
Prrc2c,0.1605283605283605,0.683139083139083,1.0,-0.1425117127493668,-0.0210490123800829,0.0827369778157681,1.360739044690445,1.3381944204822451,0.7662009620772506
Mpc2,0.1605283605283605,0.7209013209013208,1.0,-0.1399818741280696,0.0282574146164725,0.1840903905448144,0.8191894799457898,0.8341301384530808,0.7662009620772506
Creg1,0.1605283605283605,0.7129894874507409,1.0,-0.2153626695917914,0.0329498962778527,0.2627982443011036,0.6743184900837991,0.693541407646568,0.7662009620772506
Uck2,0.2051138764162604,0.5465237317126098,1.0,-27.291420230188955,0.6267341409717104,28.351948993993325,0.1631647156602815,0.2892063192817227,0.7662009620772506
Tmco1,0.0493974966793204,0.3252709799742125,0.9490942518180976,-28.83586442845832,-27.64529147881894,0.0002941341219993,0.2184641887819745,0.0,0.7662009620772506
