gene,pval_lower,pval_median,pval_upper,log2fc_lower,log2fc_median,log2fc_upper,median_Salmonella_infNonTLSwk3_median,median_IL10_KOnonTLS_median,FDR_BH
Srp14,0.0021592442645074,0.0201317774073192,0.1568627450980392,-0.3488492704533139,-0.2145311766043693,-0.1047811848711555,1.1229380398265625,0.9701519857612272,0.06295103670351036
Chp1,0.0004763038818766,0.0073033261887751,0.0978804477256489,0.2911254629895787,0.4409826386475186,0.6903421994273587,0.6318668151183565,0.854214918453024,0.03085809099126
Rtf1,0.0013094543395349,0.0185720504973171,0.1568627450980392,-0.654646742154589,-0.3868848319019231,-0.1701283067301445,0.7359926042632077,0.5609271773872005,0.062083711662460024
Zfp106,0.0123997777248551,0.343145193299992,0.9699293482575216,-0.2675542450410779,-0.1139032320673099,0.0792869636001009,0.7842385240936927,0.7240097338613172,0.48812142998296737
Snap23,0.0258579537017545,0.2060581022872252,0.8466508110971427,-29.02448642020981,-0.7705267803167104,0.0232676590046426,0.515988298627032,0.3081447190542697,0.33964682150138614
Pdia3,3.175359212510915e-05,0.0029848376597602,0.0690958164642375,-0.2844154158198314,-0.1963560155202748,-0.1114047654280713,1.42961988613283,1.248253175267895,0.015814007827559703
Serf2,0.0095578312296578,0.1349368897356513,0.7344923394458999,-0.0550571032299788,-0.0286894052813964,-0.0006424683855925,2.727231332674108,2.672599593606763,0.24927814893270317
B2m,1.5876796062554575e-05,1.5876796062554575e-05,3.175359212510915e-05,-0.1757028306196052,-0.1515555608093209,-0.125439676367725,3.6763439011110046,3.30804455309866,0.0005572755417956656
Sppl2a,0.0573787409700722,0.5208065412399778,1.0,-0.2527941527851755,-0.0732103073655516,0.1027529719006696,0.7395087721932201,0.69978829521493,0.6493893285088178
Bcl2l11,0.1996030161831719,0.6701526554660717,1.0,-0.2101489822620602,0.0725412293429278,0.9005630609597882,0.5590221362912224,0.5864283843279869,0.7221513624403514
Il1b,0.0001111375724378,0.0054933714376438,0.0473446058585377,0.2535576128156409,0.4394336192008476,0.6358657551121677,2.526967143766061,3.4317364717253565,0.02520488071389508
Snrpb,0.0004763038818766,0.038707628800508,0.4268635389378423,-0.3139684886351702,-0.1848577486675889,-0.0704898022123437,1.113913630632625,0.978879853966359,0.09953390262987771
Pcna,0.0763329295435737,0.5576034811198041,1.0,-28.55572623859316,-0.0245362394731041,1.5312687752960057,0.463636082973981,0.4739585705307666,0.6844598949693045
Dstn,0.1884383173875887,0.7227912249010906,1.0,-28.784544377336434,-0.0065442217443937,0.8284658165720648,0.454017026365206,0.4473758745424394,0.745106390593962
Rrbp1,1.5876796062554575e-05,1.5876796062554575e-05,0.0007144558228149,-0.7533150206998688,-0.6348595241485868,-0.5314975159174437,1.3450261221484712,0.8650992004929493,0.0005572755417956656
